ESTADO,CH06,PONDIIO,PP04D_COD,NIVEL_ED,ANO4,PP04B_COD,TRIMESTRE,AGLOMERADO,CH04,Actividad,Periodo
1,23,243,55314.0,5,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,51,264,41312.0,6,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,25,567,51312.0,4,2016,9302,2,7,1,Actividades de entretenimiento n.c.p,2016-T2
1,52,223,10313.0,6,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,52,257,30113.0,6,2016,4804,2,7,1,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2016-T2
1,60,191,72113.0,3,2016,4000,2,7,1,Construcción,2016-T2
1,40,237,30113.0,2,2016,4805,2,7,1,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2016-T2
1,36,242,30113.0,4,2016,4805,2,7,2,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2016-T2
1,57,253,80313.0,3,2016,4000,2,7,1,Construcción,2016-T2
1,28,251,80313.0,5,2016,4000,2,7,2,Construcción,2016-T2
1,36,269,5002.0,6,2016,8509,2,7,1,Otros tipos de enseñanza n.c.p.,2016-T2
1,34,244,40112.0,6,2016,8600,2,7,2,Actividades de atención a la salud humana,2016-T2
1,32,244,80313.0,2,2016,3100,2,7,1,Fabricación de muebles y colchones,2016-T2
1,54,244,10333.0,4,2016,8401,2,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,49,249,10333.0,5,2016,6500,2,7,2,"Seguros, reaseguros y fondos de pensiones, excepto los planes de seguridad social de afiliación obligatoria",2016-T2
1,25,227,55314.0,3,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,21,253,72314.0,4,2016,4000,2,7,1,Construcción,2016-T2
1,38,278,80313.0,2,2016,4000,2,7,1,Construcción,2016-T2
1,52,234,10333.0,2,2016,9401,2,7,1,"Actividades de organizaciones empresariales, profesionales y de empleadores",2016-T2
1,51,232,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,34,236,30113.0,2,2016,4804,2,7,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2016-T2
1,41,234,55314.0,6,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,50,223,48333.0,4,2016,4000,2,7,1,Construcción,2016-T2
1,22,237,53314.0,4,2016,5601,2,7,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2016-T2
1,55,231,30113.0,4,2016,4803,2,7,2,"Comercio de alimentos, bebidas y tabaco",2016-T2
1,28,257,56314.0,3,2016,8101,2,7,1,Servicios de apoyo a edificios y actividades de limpieza en general,2016-T2
1,41,167,33114.0,3,2016,4810,2,7,2,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2016-T2
1,22,171,30313.0,5,2016,4804,2,7,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2016-T2
1,24,233,30314.0,4,2016,4807,2,7,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,29,161,33314.0,5,2016,4810,2,7,2,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2016-T2
1,26,179,30314.0,3,2016,4804,2,7,1,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2016-T2
1,22,190,30113.0,2,2016,4807,2,7,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,46,253,10313.0,5,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,32,213,60313.0,4,2016,4807,2,7,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,27,220,80323.0,4,2016,4808,2,7,1,Tiendas no especializadas con predominancia de alimento y bebidas,2016-T2
1,28,205,30333.0,4,2016,7701,2,7,2,Alquiler de efectos personales y domésticos,2016-T2
1,26,250,72312.0,5,2016,4000,2,7,1,Construcción,2016-T2
1,54,242,34323.0,2,2016,4904,2,7,1,Transporte automotor de cargas,2016-T2
1,39,240,55314.0,3,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,19,281,72314.0,4,2016,4000,2,7,1,Construcción,2016-T2
1,41,212,49331.0,6,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,41,210,10333.0,5,2016,6900,2,7,2,Actividades jurídicas y de contabilidad,2016-T2
1,48,334,72113.0,2,2016,4000,2,7,1,Construcción,2016-T2
1,36,245,82113.0,4,2016,4502,2,7,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2016-T2
1,45,252,72113.0,2,2016,4000,2,7,1,Construcción,2016-T2
1,28,206,30314.0,4,2016,4803,2,7,1,"Comercio de alimentos, bebidas y tabaco",2016-T2
1,35,258,20313.0,1,2016,6400,2,7,1,"Intermediación financiera y otros servicios financieros, excepto los de seguros y administración de fon-",2016-T2
1,33,269,55314.0,3,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,32,204,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,41,204,55314.0,4,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,44,334,41312.0,6,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,27,254,10333.0,6,2016,8402,2,7,2,Servicios de la seguridad social obligatoria,2016-T2
1,49,201,6001.0,6,2016,4805,2,7,1,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2016-T2
1,39,227,30113.0,2,2016,4804,2,7,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2016-T2
1,17,253,33114.0,2,2016,4810,2,7,1,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2016-T2
1,35,238,30113.0,4,2016,0048,2,7,1,"Comercio, excepto de vehículos automotores y motocicletas",2016-T2
1,24,243,30113.0,3,2016,0048,2,7,2,"Comercio, excepto de vehículos automotores y motocicletas",2016-T2
1,22,250,72314.0,3,2016,3501,2,7,1,"Generación, transmisión y distribución de energía eléctrica",2016-T2
1,33,257,34323.0,4,2016,0049,2,7,1,Transporte terrestre y por tuberías,2016-T2
1,28,255,48313.0,6,2016,8402,2,7,2,Servicios de la seguridad social obligatoria,2016-T2
1,54,331,34323.0,4,2016,4903,2,7,1,Transporte automotor de pasajeros,2016-T2
1,51,349,30113.0,4,2016,4808,2,7,2,Tiendas no especializadas con predominancia de alimento y bebidas,2016-T2
1,27,237,41332.0,6,2016,8501,2,7,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,44,234,10313.0,5,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,23,249,53313.0,3,2016,5601,2,7,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2016-T2
1,25,239,11312.0,6,2016,8402,2,7,2,Servicios de la seguridad social obligatoria,2016-T2
1,45,258,10333.0,6,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,46,287,72331.0,6,2016,8401,2,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,26,230,49313.0,4,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,29,263,10333.0,6,2016,8401,2,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,31,275,10201.0,6,2016,8600,2,7,2,Actividades de atención a la salud humana,2016-T2
1,45,210,32314.0,4,2016,4803,2,7,1,"Comercio de alimentos, bebidas y tabaco",2016-T2
1,43,214,32314.0,4,2016,4807,2,7,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,45,235,10333.0,4,2016,6900,2,7,1,Actividades jurídicas y de contabilidad,2016-T2
1,42,239,10333.0,4,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,19,249,56314.0,5,2016,8401,2,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,50,254,10333.0,3,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,50,254,41112.0,6,2016,1009,2,7,2,Elaboración de productos alimenticios n.c.p.,2016-T2
1,15,215,30313.0,3,2016,1009,2,7,2,Elaboración de productos alimenticios n.c.p.,2016-T2
1,26,254,10333.0,5,2016,8501,2,7,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,25,246,10333.0,5,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,64,209,41312.0,4,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,56,222,41312.0,6,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,45,259,55314.0,4,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,41,252,55314.0,4,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,35,246,48313.0,4,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,39,227,57113.0,4,2016,9602,2,7,2,Servicios de peluquería y tratamientos de belleza,2016-T2
1,49,224,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,28,245,10314.0,4,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,36,292,30113.0,4,2016,4807,2,7,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,35,290,80132.0,6,2016,7400,2,7,2,"Otras actividades profesionales, científicas y técnicas",2016-T2
1,20,207,58323.0,3,2016,5202,2,7,1,Servicios auxiliares al transporte,2016-T2
1,47,245,35123.0,3,2016,8200,2,7,1,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2016-T2
1,43,244,35113.0,5,2016,5300,2,7,2,Correo y servicios de mensajería,2016-T2
1,36,226,72113.0,3,2016,3501,2,7,1,"Generación, transmisión y distribución de energía eléctrica",2016-T2
1,62,201,72113.0,2,2016,4000,2,7,1,Construcción,2016-T2
1,44,211,48313.0,4,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,46,197,53313.0,4,2016,5601,2,7,2,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2016-T2
1,21,249,5002.0,5,2016,8509,2,7,1,Otros tipos de enseñanza n.c.p.,2016-T2
1,59,245,72131.0,6,2016,7100,2,7,1,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2016-T2
1,53,243,41312.0,6,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,29,244,72314.0,4,2016,4000,2,7,1,Construcción,2016-T2
1,53,219,10333.0,4,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,23,249,53313.0,4,2016,5601,2,7,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2016-T2
1,50,293,5001.0,6,2016,7100,2,7,1,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2016-T2
1,47,292,5001.0,6,2016,7100,2,7,2,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2016-T2
1,21,227,30113.0,4,2016,4807,2,7,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,21,244,30313.0,2,2016,4807,2,7,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,43,277,5002.0,1,2016,4000,2,7,1,Construcción,2016-T2
1,61,233,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,46,243,82113.0,4,2016,4504,2,7,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2016-T2
1,61,214,30333.0,2,2016,9200,2,7,2,Actividades de juego de azar y apuestas,2016-T2
1,67,231,20131.0,6,2016,6900,2,7,1,Actividades jurídicas y de contabilidad,2016-T2
1,46,173,72312.0,4,2016,4000,2,7,1,Construcción,2016-T2
1,48,172,57314.0,4,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,66,165,10333.0,4,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,65,238,72113.0,1,2016,4000,2,7,1,Construcción,2016-T2
1,19,253,47113.0,3,2016,8000,2,7,1,Actividades de investigación y seguridad,2016-T2
1,27,261,82113.0,3,2016,4502,2,7,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2016-T2
1,27,258,10312.0,4,2016,9100,2,7,2,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",2016-T2
1,36,201,72113.0,2,2016,4000,2,7,1,Construcción,2016-T2
1,47,198,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,19,281,72314.0,1,2016,4000,2,7,1,Construcción,2016-T2
1,38,244,10333.0,6,2016,4808,2,7,1,Tiendas no especializadas con predominancia de alimento y bebidas,2016-T2
1,35,251,82123.0,4,2016,1400,2,7,2,"Confección de prendas de vestir, terminación y teñido de pieles",2016-T2
1,38,226,34123.0,4,2016,4904,2,7,1,Transporte automotor de cargas,2016-T2
1,39,225,30133.0,5,2016,6500,2,7,2,"Seguros, reaseguros y fondos de pensiones, excepto los planes de seguridad social de afiliación obligatoria",2016-T2
1,53,233,34323.0,4,2016,4903,2,7,1,Transporte automotor de pasajeros,2016-T2
1,62,299,5002.0,4,2016,5202,2,7,1,Servicios auxiliares al transporte,2016-T2
1,40,236,72113.0,3,2016,4000,2,7,1,Construcción,2016-T2
1,46,234,82313.0,2,2016,4903,2,7,1,Transporte automotor de pasajeros,2016-T2
1,41,238,56314.0,3,2016,9200,2,7,2,Actividades de juego de azar y apuestas,2016-T2
1,26,244,30313.0,4,2016,4804,2,7,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2016-T2
1,64,248,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,34,207,55314.0,3,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,61,241,80323.0,3,2016,3200,2,7,1,Industrias manufactureras n.c.p.,2016-T2
1,26,274,52323.0,6,2016,9302,2,7,1,Actividades de entretenimiento n.c.p,2016-T2
1,44,204,6001.0,5,2016,4805,2,7,2,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2016-T2
1,49,242,40112.0,4,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,22,254,80313.0,4,2016,2500,2,7,1,"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y",2016-T2
1,20,254,80313.0,4,2016,1800,2,7,1,Actividades de impresión y servicios de apoyo; reproducción de grabaciones,2016-T2
1,19,260,47313.0,5,2016,8000,2,7,1,Actividades de investigación y seguridad,2016-T2
1,44,177,49312.0,6,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,41,176,48313.0,6,2016,8402,2,7,2,Servicios de la seguridad social obligatoria,2016-T2
1,40,177,34323.0,3,2016,4903,2,7,1,Transporte automotor de pasajeros,2016-T2
1,36,178,30123.0,5,2016,7701,2,7,2,Alquiler de efectos personales y domésticos,2016-T2
1,54,238,80113.0,2,2016,3100,2,7,1,Fabricación de muebles y colchones,2016-T2
1,28,235,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,38,176,34323.0,3,2016,4903,2,7,1,Transporte automotor de pasajeros,2016-T2
1,40,175,41312.0,6,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,47,316,53314.0,2,2016,8800,2,7,1,Servicios sociales sin alojamiento,2016-T2
1,42,338,41312.0,3,2016,8509,2,7,2,Otros tipos de enseñanza n.c.p.,2016-T2
1,23,344,20313.0,2,2016,5601,2,7,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2016-T2
1,36,172,10332.0,6,2016,7100,2,7,1,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2016-T2
1,37,175,10332.0,6,2016,7100,2,7,2,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2016-T2
1,50,342,56314.0,2,2016,8600,2,7,2,Actividades de atención a la salud humana,2016-T2
1,16,250,55314.0,2,2016,9700,2,7,1,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,52,219,55314.0,2,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,41,313,40312.0,6,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,38,264,40202.0,6,2016,8600,2,7,2,Actividades de atención a la salud humana,2016-T2
1,39,252,55314.0,1,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,18,269,55314.0,3,2016,9700,2,7,2,Actividades de los hogares como empleadores de personal doméstico,2016-T2
1,54,211,71203.0,5,2016,3501,2,7,1,"Generación, transmisión y distribución de energía eléctrica",2016-T2
1,27,309,30333.0,6,2016,4807,2,7,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2016-T2
1,27,257,56323.0,4,2016,3800,2,7,1,"Recolección, tratamiento y eliminación de desechos; recuperación de materiales",2016-T2
1,22,234,56314.0,5,2016,8102,2,7,2,Servicios de paisajismo y jardinería,2016-T2
1,60,225,20333.0,4,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,21,240,10333.0,4,2016,8401,2,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,22,251,48312.0,5,2016,8402,2,7,1,Servicios de la seguridad social obligatoria,2016-T2
1,83,206,10313.0,3,2016,8401,2,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,42,168,10333.0,6,2016,4904,2,7,2,Transporte automotor de cargas,2016-T2
1,52,225,40111.0,6,2016,7500,2,7,1,Actividades veterinarias,2016-T2
1,51,222,41312.0,6,2016,8501,2,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2016-T2
1,24,250,34323.0,4,2016,8401,2,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
1,28,260,80313.0,4,2016,8401,2,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2016-T2
